date,event,fighter_a,fighter_b,winner,pair,commence_time,entry_snapshot_ts,entry_lead_hours,entry_n_books,entry_odds_a,entry_odds_b,entry_prob_a,entry_source,close_snapshot_ts,close_lead_hours,close_n_books,close_odds_a,close_odds_b,close_prob_a,close_source
2022-07-30 00:00:00+00:00,UFC 277: Pena vs. Nunes 2,Joselyne Edwards,Ji Yeon Kim,A,ji yeon kim|joselyne edwards,2022-07-30 23:15:00+00:00,2022-07-29 22:45:00+00:00,24.5,14,-124.0,101.0,0.5284534081534531,odds_api_book_consensus,2022-07-30 22:25:00+00:00,0.8333333333333334,15,-135.0,110.0,0.5431893687707642,odds_api_book_consensus
2022-07-30 00:00:00+00:00,UFC 277: Pena vs. Nunes 2,Michael Morales,Adam Fugitt,A,adam fugitt|michael morales,2022-07-30 23:40:00+00:00,2022-07-29 22:45:00+00:00,24.916666666666668,14,-625.0,450.0,0.8258258258258258,odds_api_book_consensus,2022-07-30 22:25:00+00:00,1.25,15,-625.0,450.0,0.8258258258258258,odds_api_book_consensus
2022-07-30 00:00:00+00:00,UFC 277: Pena vs. Nunes 2,Drakkar Klose,Rafa Garcia,A,drakkar klose|rafa garcia,2022-07-31 00:15:00+00:00,2022-07-29 22:45:00+00:00,25.5,14,-230.0,180.0,0.6613498250934228,odds_api_book_consensus,2022-07-30 22:25:00+00:00,1.8333333333333333,15,-196.0,165.0,0.6369879813588423,odds_api_book_consensus
2022-07-30 00:00:00+00:00,UFC 277: Pena vs. Nunes 2,Drew Dober,Rafael Alves,A,drew dober|rafael alves,2022-07-31 01:15:00+00:00,2022-07-29 22:45:00+00:00,26.5,14,-175.0,142.5,0.6062658763759525,odds_api_book_consensus,2022-07-30 22:25:00+00:00,2.8333333333333335,15,-175.0,140.0,0.6044106653376526,odds_api_book_consensus
2022-07-30 00:00:00+00:00,UFC 277: Pena vs. Nunes 2,Alex Morono,Matthew Semelsberger,A,alex morono|matthew semelsberger,2022-07-31 01:45:00+00:00,2022-07-29 22:45:00+00:00,27.0,14,131.0,-156.0,0.41291860526811963,odds_api_book_consensus,2022-07-30 22:25:00+00:00,3.3333333333333335,15,135.0,-161.0,0.4082271056541801,odds_api_book_consensus
2022-07-30 00:00:00+00:00,UFC 277: Pena vs. Nunes 2,Magomed Ankalaev,Anthony Smith,A,anthony smith|magomed ankalaev,2022-07-31 02:20:00+00:00,2022-07-29 22:45:00+00:00,27.583333333333332,14,-588.0,420.0,0.8163178129004699,odds_api_book_consensus,2022-07-30 22:25:00+00:00,3.9166666666666665,15,-588.0,445.0,0.8245792962774094,odds_api_book_consensus
2022-07-30 00:00:00+00:00,UFC 277: Pena vs. Nunes 2,Alexandre Pantoja,Alex Perez,A,alex perez|alexandre pantoja,2022-07-31 02:50:00+00:00,2022-07-29 22:45:00+00:00,28.083333333333332,14,-196.0,155.0,0.6296296296296295,odds_api_book_consensus,2022-07-30 22:25:00+00:00,4.416666666666667,15,-196.0,160.0,0.6325719960278053,odds_api_book_consensus
2022-07-30 00:00:00+00:00,UFC 277: Pena vs. Nunes 2,Brandon Moreno,Kai Kara-France,A,brandon moreno|kai kara france,2022-07-31 03:45:00+00:00,2022-07-29 22:45:00+00:00,29.0,14,-213.0,170.0,0.6475622114626731,odds_api_book_consensus,2022-07-30 22:25:00+00:00,5.333333333333333,15,-213.0,170.0,0.6475622114626731,odds_api_book_consensus
2022-07-30 00:00:00+00:00,UFC 277: Pena vs. Nunes 2,Julianna Pena,Amanda Nunes,B,amanda nunes|julianna pena,2022-07-31 04:15:00+00:00,2022-07-29 22:45:00+00:00,29.5,14,221.0,-282.0,0.295912277005592,odds_api_book_consensus,2022-07-30 22:25:00+00:00,5.833333333333333,15,225.0,-278.0,0.2998379254457051,odds_api_book_consensus
2022-08-06 00:00:00+00:00,UFC Fight Night: Santos vs. Hill,Mayra Bueno Silva,Stephanie Egger,A,mayra bueno silva|stephanie egger,2022-08-06 23:10:00+00:00,2022-08-05 23:05:00+00:00,24.083333333333332,14,110.0,-127.5,0.45865091778544764,odds_api_book_consensus,2022-08-06 22:55:00+00:00,0.9166666666666666,14,103.5,-127.0,0.4684934538514387,odds_api_book_consensus
2022-08-06 00:00:00+00:00,UFC Fight Night: Santos vs. Hill,Cory McKenna,Miranda Granger,A,cory mckenna|miranda granger,2022-08-06 23:30:00+00:00,2022-08-05 23:05:00+00:00,24.416666666666668,14,-206.0,170.0,0.6442364599184032,odds_api_book_consensus,2022-08-06 22:55:00+00:00,1.4166666666666667,14,-208.0,170.0,0.6475622114626731,odds_api_book_consensus
2022-08-06 00:00:00+00:00,UFC Fight Night: Santos vs. Hill,Bryan Battle,Takashi Sato,A,bryan battle|takashi sato,2022-08-07 00:20:00+00:00,2022-08-05 23:05:00+00:00,25.25,14,-298.5,235.0,0.7165087447413997,odds_api_book_consensus,2022-08-06 22:55:00+00:00,1.9166666666666667,14,-312.0,245.0,0.72319269013706,odds_api_book_consensus
2022-08-06 00:00:00+00:00,UFC Fight Night: Santos vs. Hill,Terrance McKinney,Erick Gonzalez,A,erick gonzalez|terrance mckinney,2022-08-07 00:45:00+00:00,2022-08-05 23:05:00+00:00,25.666666666666668,14,-909.0,628.5,0.8681719119462534,odds_api_book_consensus,2022-08-06 22:55:00+00:00,3.3333333333333335,14,-871.0,575.0,0.8593252933462112,odds_api_book_consensus
2022-08-06 00:00:00+00:00,UFC Fight Night: Santos vs. Hill,Sam Alvey,Michal Oleksiejczuk,B,michal oleksiejczuk|sam alvey,2022-08-07 01:15:00+00:00,2022-08-05 23:05:00+00:00,26.166666666666668,14,477.5,-667.0,0.16666213989534107,odds_api_book_consensus,2022-08-06 22:55:00+00:00,2.4166666666666665,14,490.0,-667.0,0.1631116687578419,odds_api_book_consensus
2022-08-06 00:00:00+00:00,UFC Fight Night: Santos vs. Hill,Mohammed Usman,Zac Pauga,A,mohammed usman|zac pauga,2022-08-07 02:00:00+00:00,2022-08-05 23:05:00+00:00,26.916666666666668,14,217.5,-263.0,0.3014360523208771,odds_api_book_consensus,2022-08-06 22:55:00+00:00,4.833333333333333,14,230.0,-294.0,0.28881395689781564,odds_api_book_consensus
2022-08-06 00:00:00+00:00,UFC Fight Night: Santos vs. Hill,Thiago Santos,Jamahal Hill,B,jamahal hill|thiago santos,2022-08-07 04:35:00+00:00,2022-08-05 23:05:00+00:00,29.5,14,260.0,-333.0,0.2653511459737713,odds_api_book_consensus,2022-08-06 22:55:00+00:00,5.666666666666667,14,260.0,-333.0,0.2653511459737713,odds_api_book_consensus
2022-08-13 00:00:00+00:00,UFC Fight Night: Vera vs. Cruz,Cynthia Calvillo,Nina Nunes,B,cynthia calvillo|nina nunes,2022-08-13 20:00:00+00:00,2022-08-12 19:55:00+00:00,24.083333333333332,14,-189.0,156.5,0.626144958495009,odds_api_book_consensus,2022-08-13 19:45:00+00:00,2.0833333333333335,14,-189.0,160.0,0.6274074528257637,odds_api_book_consensus
2022-08-13 00:00:00+00:00,UFC Fight Night: Vera vs. Cruz,Gabriel Benitez,Charlie Ontiveros,A,charlie ontiveros|gabriel benitez,2022-08-13 20:00:00+00:00,2022-08-12 19:55:00+00:00,24.083333333333332,15,-370.0,280.0,0.7494669509594882,odds_api_book_consensus,2022-08-13 19:45:00+00:00,1.6666666666666667,15,-370.0,280.0,0.7494669509594882,odds_api_book_consensus
2022-08-13 00:00:00+00:00,UFC Fight Night: Vera vs. Cruz,Martin Buday,Lukasz Brzeski,A,lukasz brzeski|martin buday,2022-08-13 20:00:00+00:00,2022-08-12 19:55:00+00:00,24.083333333333332,15,-294.0,240.0,0.7158421672555948,odds_api_book_consensus,2022-08-13 19:45:00+00:00,2.5,15,-303.0,240.0,0.7188110521909015,odds_api_book_consensus
2022-08-13 00:00:00+00:00,UFC Fight Night: Vera vs. Cruz,Ode Osbourne,Tyson Nam,B,ode osbourne|tyson nam,2022-08-13 20:00:00+00:00,2022-08-12 19:55:00+00:00,24.083333333333332,15,-278.0,220.0,0.6986551552382534,odds_api_book_consensus,2022-08-13 19:45:00+00:00,1.25,15,-357.0,270.0,0.7429551718319365,odds_api_book_consensus
2022-08-13 00:00:00+00:00,UFC Fight Night: Vera vs. Cruz,Youssef Zalal,Da'Mon Blackshear,draw,da'mon blackshear|youssef zalal,2022-08-13 20:00:00+00:00,2022-08-12 19:55:00+00:00,24.083333333333332,15,-128.0,105.0,0.5338567222767419,odds_api_book_consensus,2022-08-13 19:45:00+00:00,0.5,15,-135.0,112.0,0.5482171799027553,odds_api_book_consensus
2022-08-13 00:00:00+00:00,UFC Fight Night: Vera vs. Cruz,Jason Witt,Josh Quinlan,B,jason witt|josh quinlan,2022-08-13 20:40:00+00:00,2022-08-12 19:55:00+00:00,24.75,15,230.0,-286.0,0.28881395689781564,odds_api_book_consensus,2022-08-13 19:45:00+00:00,0.9166666666666666,15,230.0,-294.0,0.28881395689781564,odds_api_book_consensus
2022-08-13 00:00:00+00:00,UFC Fight Night: Vera vs. Cruz,Yazmin Jauregui,Iasmin Lucindo,A,iasmin lucindo|yazmin jauregui,2022-08-13 23:00:00+00:00,2022-08-12 19:55:00+00:00,27.083333333333332,14,-204.0,170.0,0.6443356551452228,odds_api_book_consensus,2022-08-13 19:45:00+00:00,5.0,14,-215.0,180.0,0.6558269960040629,odds_api_book_consensus
2022-08-13 00:00:00+00:00,UFC Fight Night: Vera vs. Cruz,Bruno Silva,Gerald Meerschaert,B,bruno silva|gerald meerschaert,2022-08-13 23:15:00+00:00,2022-08-12 19:55:00+00:00,27.333333333333332,15,-312.0,240.0,0.7202607278652906,odds_api_book_consensus,2022-08-13 19:45:00+00:00,3.5,15,-303.0,240.0,0.7202607278652906,odds_api_book_consensus
2022-08-13 00:00:00+00:00,UFC Fight Night: Vera vs. Cruz,Devin Clark,Azamat Murzakanov,B,azamat murzakanov|devin clark,2022-08-14 00:15:00+00:00,2022-08-12 19:55:00+00:00,28.333333333333332,15,130.0,-154.0,0.41985715204941765,odds_api_book_consensus,2022-08-13 19:45:00+00:00,4.5,15,130.0,-159.0,0.4145990075236113,odds_api_book_consensus
2022-08-13 00:00:00+00:00,UFC Fight Night: Vera vs. Cruz,Nate Landwehr,David Onama,A,david onama|nate landwehr,2022-08-14 01:15:00+00:00,2022-08-12 19:55:00+00:00,29.333333333333332,15,250.0,-333.0,0.2708789490147013,odds_api_book_consensus,2022-08-13 19:45:00+00:00,5.5,15,275.0,-357.0,0.25448976750661284,odds_api_book_consensus
2022-08-13 00:00:00+00:00,UFC Fight Night: Vera vs. Cruz,Marlon Vera,Dominick Cruz,A,dominick cruz|marlon vera,2022-08-14 01:35:00+00:00,2022-08-12 19:55:00+00:00,29.666666666666668,15,-233.0,195.0,0.6743904285930639,odds_api_book_consensus,2022-08-13 19:45:00+00:00,5.833333333333333,15,-238.0,190.0,0.6728794218333967,odds_api_book_consensus
2022-08-20 00:00:00+00:00,UFC 278: Usman vs. Edwards,Amir Albazi,Francisco Figueiredo,A,amir albazi|francisco figueiredo,2022-08-20 23:05:00+00:00,2022-08-19 23:05:00+00:00,24.0,15,-500.0,364.0,0.7945205479452055,odds_api_book_consensus,2022-08-20 22:45:00+00:00,0.3333333333333333,15,-500.0,380.0,0.7993392878991802,odds_api_book_consensus
2022-08-20 00:00:00+00:00,UFC 278: Usman vs. Edwards,AJ Fletcher,Ange Loosa,B,aj fletcher|ange loosa,2022-08-20 23:35:00+00:00,2022-08-19 23:05:00+00:00,24.5,15,-161.0,134.0,0.5865674006019326,odds_api_book_consensus,2022-08-20 22:45:00+00:00,0.8333333333333334,15,-164.0,136.0,0.593470896211888,odds_api_book_consensus
2022-08-20 00:00:00+00:00,UFC 278: Usman vs. Edwards,Sean Woodson,Luis Saldana,draw,luis saldana|sean woodson,2022-08-21 00:40:00+00:00,2022-08-19 23:05:00+00:00,25.583333333333332,15,-357.0,275.0,0.746971736204576,odds_api_book_consensus,2022-08-20 22:45:00+00:00,1.9166666666666667,15,-370.0,285.0,0.7519134336236474,odds_api_book_consensus
2022-08-20 00:00:00+00:00,UFC 278: Usman vs. Edwards,Leonardo Santos,Jared Gordon,B,jared gordon|leonardo santos,2022-08-21 01:10:00+00:00,2022-08-19 23:05:00+00:00,26.083333333333332,15,220.0,-278.0,0.2982013253392238,odds_api_book_consensus,2022-08-20 22:45:00+00:00,2.4166666666666665,15,215.0,-270.0,0.30488788514276494,odds_api_book_consensus
2022-08-20 00:00:00+00:00,UFC 278: Usman vs. Edwards,Tyson Pedro,Harry Hunsucker,A,harry hunsucker|tyson pedro,2022-08-21 02:15:00+00:00,2022-08-19 23:05:00+00:00,27.166666666666668,15,-833.0,550.0,0.853012997243009,odds_api_book_consensus,2022-08-20 22:45:00+00:00,3.5,15,-769.0,540.0,0.8499291955928574,odds_api_book_consensus
2022-08-20 00:00:00+00:00,UFC 278: Usman vs. Edwards,Jose Aldo,Merab Dvalishvili,B,jose aldo|merab dvalishvili,2022-08-21 03:15:00+00:00,2022-08-19 23:05:00+00:00,28.166666666666668,14,114.5,-139.0,0.44671553443095235,odds_api_book_consensus,2022-08-20 22:45:00+00:00,4.5,14,118.0,-145.0,0.4352729707820816,odds_api_book_consensus
2022-08-20 00:00:00+00:00,UFC 278: Usman vs. Edwards,Kamaru Usman,Leon Edwards,B,kamaru usman|leon edwards,2022-08-21 04:30:00+00:00,2022-08-19 23:05:00+00:00,29.416666666666668,15,-357.0,275.0,0.7455102324933871,odds_api_book_consensus,2022-08-20 22:45:00+00:00,5.75,15,-357.0,275.0,0.7455102324933871,odds_api_book_consensus
2022-09-03 00:00:00+00:00,UFC Fight Night: Gane vs. Tuivasa,Benoit Saint Denis,Gabriel Miranda,A,benoit saint denis|gabriel miranda,2022-09-03 16:00:00+00:00,2022-09-02 15:55:00+00:00,24.083333333333332,14,-294.0,226.5,0.7089879089355656,odds_api_book_consensus,2022-09-03 15:45:00+00:00,1.5,14,-298.5,242.5,0.7202816955296345,odds_api_book_consensus
2022-09-03 00:00:00+00:00,UFC Fight Night: Gane vs. Tuivasa,Fares Ziam,Michal Figlak,A,fares ziam|michal figlak,2022-09-03 16:00:00+00:00,2022-09-02 15:55:00+00:00,24.083333333333332,14,164.0,-200.0,0.36234644143403244,odds_api_book_consensus,2022-09-03 15:45:00+00:00,2.5,14,164.0,-200.0,0.363104072274574,odds_api_book_consensus
2022-09-03 00:00:00+00:00,UFC Fight Night: Gane vs. Tuivasa,Stephanie Egger,Ailin Perez,A,ailin perez|stephanie egger,2022-09-03 16:00:00+00:00,2022-09-02 15:55:00+00:00,24.083333333333332,15,-250.0,205.0,0.6868402533427164,odds_api_book_consensus,2022-09-03 15:45:00+00:00,0.5,15,-263.0,210.0,0.6919290503267419,odds_api_book_consensus
2022-09-03 00:00:00+00:00,UFC Fight Night: Gane vs. Tuivasa,Khalid Taha,Cristian Quinonez,B,cristian quinonez|khalid taha,2022-09-03 16:45:00+00:00,2022-09-02 15:55:00+00:00,24.833333333333332,14,-120.0,101.0,0.5199082721506112,odds_api_book_consensus,2022-09-03 15:45:00+00:00,1.0,14,-120.0,101.0,0.5238391537683752,odds_api_book_consensus
2022-09-03 00:00:00+00:00,UFC Fight Night: Gane vs. Tuivasa,Nassourdine Imavov,Joaquin Buckley,A,joaquin buckley|nassourdine imavov,2022-09-03 17:45:00+00:00,2022-09-02 15:55:00+00:00,25.833333333333332,15,-270.0,210.0,0.6919290503267419,odds_api_book_consensus,2022-09-03 15:45:00+00:00,5.0,15,-263.0,210.0,0.6884521306269579,odds_api_book_consensus
2022-09-03 00:00:00+00:00,UFC Fight Night: Gane vs. Tuivasa,Charles Jourdain,Nathaniel Wood,B,charles jourdain|nathaniel wood,2022-09-03 19:15:00+00:00,2022-09-02 15:55:00+00:00,27.333333333333332,15,-149.0,125.0,0.5728498305817894,odds_api_book_consensus,2022-09-03 15:45:00+00:00,3.5,15,-149.0,120.0,0.5683079056865464,odds_api_book_consensus
2022-09-03 00:00:00+00:00,UFC Fight Night: Gane vs. Tuivasa,William Gomis,Jarno Errens,A,jarno errens|william gomis,2022-09-03 19:45:00+00:00,2022-09-02 15:55:00+00:00,27.833333333333332,15,-222.0,180.0,0.658753709198813,odds_api_book_consensus,2022-09-03 15:45:00+00:00,4.0,15,-222.0,180.0,0.658753709198813,odds_api_book_consensus
2022-09-03 00:00:00+00:00,UFC Fight Night: Gane vs. Tuivasa,John Makdessi,Nasrat Haqparast,B,john makdessi|nasrat haqparast,2022-09-03 20:15:00+00:00,2022-09-02 15:55:00+00:00,28.333333333333332,15,189.0,-233.0,0.33187861565005594,odds_api_book_consensus,2022-09-03 15:45:00+00:00,2.5,15,190.0,-233.0,0.3301278873797957,odds_api_book_consensus
2022-09-03 00:00:00+00:00,UFC Fight Night: Gane vs. Tuivasa,Alessio Di Chirico,Roman Kopylov,B,alessio di chirico|roman kopylov,2022-09-03 20:45:00+00:00,2022-09-02 15:55:00+00:00,28.833333333333332,15,-110.0,-111.0,0.5,odds_api_book_consensus,2022-09-03 15:45:00+00:00,4.5,15,-110.0,-112.0,0.5,odds_api_book_consensus
2022-09-03 00:00:00+00:00,UFC Fight Night: Gane vs. Tuivasa,Robert Whittaker,Marvin Vettori,A,marvin vettori|robert whittaker,2022-09-03 21:15:00+00:00,2022-09-02 15:55:00+00:00,29.333333333333332,15,-233.0,190.0,0.6698721126202043,odds_api_book_consensus,2022-09-03 15:45:00+00:00,5.5,15,-222.0,180.0,0.6571404233570424,odds_api_book_consensus
2022-09-03 00:00:00+00:00,UFC Fight Night: Gane vs. Tuivasa,Ciryl Gane,Tai Tuivasa,A,ciryl gane|tai tuivasa,2022-09-03 22:00:00+00:00,2022-09-02 15:55:00+00:00,30.083333333333332,15,-588.0,410.0,0.8130180399804973,odds_api_book_consensus,2022-09-03 15:45:00+00:00,6.25,15,-556.0,410.0,0.8133883042204622,odds_api_book_consensus
2022-09-10 00:00:00+00:00,UFC 279: Diaz vs. Ferguson,Nate Diaz,Tony Ferguson,A,nate diaz|tony ferguson,2022-09-10 22:00:00+00:00,2022-09-09 21:55:00+00:00,24.083333333333332,3,170.0,-200.0,0.3571428571428571,odds_api_book_consensus,2022-09-10 21:45:00+00:00,6.75,16,115.0,-139.0,0.4436995560812117,odds_api_book_consensus
2022-09-10 00:00:00+00:00,UFC 279: Diaz vs. Ferguson,Darian Weeks,Yohan Lainesse,B,darian weeks|yohan lainesse,2022-09-10 22:15:00+00:00,2022-09-09 21:55:00+00:00,24.333333333333332,14,-125.0,102.0,0.5287958115183247,odds_api_book_consensus,2022-09-10 21:45:00+00:00,0.5,16,-124.0,102.0,0.5287958115183247,odds_api_book_consensus
2022-09-10 00:00:00+00:00,UFC 279: Diaz vs. Ferguson,Melissa Martinez,Elise Reed,B,elise reed|melissa martinez,2022-09-10 22:45:00+00:00,2022-09-09 21:55:00+00:00,24.833333333333332,16,-175.0,141.5,0.6057234570488119,odds_api_book_consensus,2022-09-10 21:45:00+00:00,1.0,16,-170.5,140.5,0.6061781714369372,odds_api_book_consensus
2022-09-10 00:00:00+00:00,UFC 279: Diaz vs. Ferguson,Norma Dumont,Danyelle Wolf,A,danyelle wolf|norma dumont,2022-09-10 23:00:00+00:00,2022-09-09 21:55:00+00:00,25.083333333333332,16,-417.0,320.0,0.7734970364098221,odds_api_book_consensus,2022-09-10 21:45:00+00:00,1.25,16,-417.0,320.0,0.7720860518427086,odds_api_book_consensus
2022-09-10 00:00:00+00:00,UFC 279: Diaz vs. Ferguson,Jake Collier,Chris Barnett,B,chris barnett|jake collier,2022-09-11 00:15:00+00:00,2022-09-09 21:55:00+00:00,26.333333333333332,14,-435.0,330.0,0.7775930160049885,odds_api_book_consensus,2022-09-10 21:45:00+00:00,2.5,15,-455.0,360.0,0.7917269308649117,odds_api_book_consensus
2022-09-10 00:00:00+00:00,UFC 279: Diaz vs. Ferguson,Denis Tiuliulin,Jamie Pickett,A,denis tiuliulin|jamie pickett,2022-09-11 00:45:00+00:00,2022-09-09 21:55:00+00:00,26.833333333333332,16,111.0,-135.0,0.45288956784974277,odds_api_book_consensus,2022-09-10 21:45:00+00:00,3.0,16,109.5,-132.0,0.45822208700138645,odds_api_book_consensus
2022-09-10 00:00:00+00:00,UFC 279: Diaz vs. Ferguson,Jailton Almeida,Anton Turkalj,A,anton turkalj|jailton almeida,2022-09-11 01:15:00+00:00,2022-09-09 21:55:00+00:00,27.333333333333332,15,-714.0,500.0,0.8403295409964692,odds_api_book_consensus,2022-09-10 21:45:00+00:00,3.5,15,-714.0,500.0,0.8403295409964692,odds_api_book_consensus
2022-09-10 00:00:00+00:00,UFC 279: Diaz vs. Ferguson,Hakeem Dawodu,Julian Erosa,B,hakeem dawodu|julian erosa,2022-09-11 01:45:00+00:00,2022-09-09 21:55:00+00:00,27.833333333333332,16,-222.0,180.0,0.6571327601112176,odds_api_book_consensus,2022-09-10 21:45:00+00:00,4.0,16,-222.0,176.5,0.6546916890080429,odds_api_book_consensus
2022-09-10 00:00:00+00:00,UFC 279: Diaz vs. Ferguson,Johnny Walker,Ion Cutelaba,A,ion cutelaba|johnny walker,2022-09-11 02:15:00+00:00,2022-09-09 21:55:00+00:00,28.333333333333332,16,167.5,-204.0,0.3615060768533913,odds_api_book_consensus,2022-09-10 21:45:00+00:00,4.5,16,171.0,-208.0,0.351596544544337,odds_api_book_consensus
2022-09-10 00:00:00+00:00,UFC 279: Diaz vs. Ferguson,Irene Aldana,Macy Chiasson,A,irene aldana|macy chiasson,2022-09-11 02:45:00+00:00,2022-09-09 21:55:00+00:00,28.833333333333332,16,-175.0,145.0,0.6118770854588254,odds_api_book_consensus,2022-09-10 21:45:00+00:00,5.0,16,-179.0,145.0,0.6117873731592691,odds_api_book_consensus
2022-09-17 00:00:00+00:00,UFC Fight Night: Sandhagen vs. Song,Mariya Agapova,Gillian Robertson,B,gillian robertson|mariya agapova,2022-09-17 21:00:00+00:00,2022-09-16 19:55:00+00:00,25.083333333333332,16,125.0,-149.0,0.4283410876882088,odds_api_book_consensus,2022-09-17 19:45:00+00:00,1.25,16,126.0,-149.0,0.4235049229796659,odds_api_book_consensus
2022-09-17 00:00:00+00:00,UFC Fight Night: Sandhagen vs. Song,Trey Ogden,Daniel Zellhuber,A,daniel zellhuber|trey ogden,2022-09-17 21:25:00+00:00,2022-09-16 19:55:00+00:00,25.5,16,260.5,-345.0,0.2627787337358716,odds_api_book_consensus,2022-09-17 19:45:00+00:00,1.6666666666666667,16,302.5,-385.0,0.23743083750230565,odds_api_book_consensus
2022-09-17 00:00:00+00:00,UFC Fight Night: Sandhagen vs. Song,Denise Gomes,Loma Lookboonmee,B,denise gomes|loma lookboonmee,2022-09-17 21:50:00+00:00,2022-09-16 19:55:00+00:00,25.916666666666668,16,180.0,-222.0,0.34327730089657205,odds_api_book_consensus,2022-09-17 19:45:00+00:00,2.0833333333333335,16,175.0,-204.0,0.34988216074462486,odds_api_book_consensus
2022-09-17 00:00:00+00:00,UFC Fight Night: Sandhagen vs. Song,Nikolas Motta,Cameron VanCamp,A,cameron vancamp|nikolas motta,2022-09-17 22:00:00+00:00,2022-09-16 19:55:00+00:00,26.083333333333332,16,-190.5,155.0,0.6272273087753696,odds_api_book_consensus,2022-09-17 19:45:00+00:00,0.5,16,-154.0,134.0,0.5833260387066015,odds_api_book_consensus
2022-09-17 00:00:00+00:00,UFC Fight Night: Sandhagen vs. Song,Tony Gravely,Javid Basharat,B,javid basharat|tony gravely,2022-09-17 22:00:00+00:00,2022-09-16 19:55:00+00:00,26.083333333333332,16,139.5,-164.0,0.4023054599081334,odds_api_book_consensus,2022-09-17 19:45:00+00:00,1.0,16,138.0,-169.0,0.39897820723805877,odds_api_book_consensus
2022-09-17 00:00:00+00:00,UFC Fight Night: Sandhagen vs. Song,Trevin Giles,Louis Cosce,A,louis cosce|trevin giles,2022-09-17 22:00:00+00:00,2022-09-16 19:55:00+00:00,26.083333333333332,16,-227.0,180.0,0.6620661660239497,odds_api_book_consensus,2022-09-17 19:45:00+00:00,3.0,16,-222.0,180.0,0.6595243717404828,odds_api_book_consensus
2022-09-17 00:00:00+00:00,UFC Fight Night: Sandhagen vs. Song,Damon Jackson,Pat Sabatini,A,damon jackson|pat sabatini,2022-09-17 22:40:00+00:00,2022-09-16 19:55:00+00:00,26.75,16,160.0,-194.0,0.37195275194772554,odds_api_book_consensus,2022-09-17 19:45:00+00:00,2.9166666666666665,16,166.5,-198.0,0.36014872888683924,odds_api_book_consensus
2022-09-17 00:00:00+00:00,UFC Fight Night: Sandhagen vs. Song,Tanner Boser,Rodrigo Nascimento,B,rodrigo nascimento|tanner boser,2022-09-17 23:45:00+00:00,2022-09-16 19:55:00+00:00,27.833333333333332,16,-175.0,145.0,0.609227278457078,odds_api_book_consensus,2022-09-17 19:45:00+00:00,4.0,16,-177.0,145.5,0.6106903501092698,odds_api_book_consensus
2022-09-17 00:00:00+00:00,UFC Fight Night: Sandhagen vs. Song,Andre Fili,Bill Algeo,A,andre fili|bill algeo,2022-09-18 00:45:00+00:00,2022-09-16 19:55:00+00:00,28.833333333333332,16,-125.0,104.5,0.532778630220774,odds_api_book_consensus,2022-09-17 19:45:00+00:00,5.0,16,-125.0,104.5,0.5324675324675325,odds_api_book_consensus
2022-09-17 00:00:00+00:00,UFC Fight Night: Sandhagen vs. Song,Cory Sandhagen,Song Yadong,A,cory sandhagen|song yadong,2022-09-18 01:00:00+00:00,2022-09-16 19:55:00+00:00,29.083333333333332,16,-196.0,160.0,0.6341463414634145,odds_api_book_consensus,2022-09-17 19:45:00+00:00,6.0,16,-200.0,162.5,0.6355671614111285,odds_api_book_consensus
2022-09-17 00:00:00+00:00,UFC Fight Night: Sandhagen vs. Song,Chidi Njokuani,Gregory Rodrigues,B,chidi njokuani|gregory rodrigues,2022-09-18 01:15:00+00:00,2022-09-16 19:55:00+00:00,29.333333333333332,16,-122.5,103.0,0.5304213370903852,odds_api_book_consensus,2022-09-17 19:45:00+00:00,5.5,16,-131.0,110.0,0.54396595247954,odds_api_book_consensus
2022-10-01 00:00:00+00:00,UFC Fight Night: Dern vs. Yan,Guido Cannetti,Randy Costa,A,guido cannetti|randy costa,2022-10-01 20:00:00+00:00,2022-09-30 19:55:39+00:00,24.0725,16,240.0,-312.0,0.27927321668909827,odds_api_book_consensus,2022-10-01 19:40:38+00:00,0.5727777777777778,15,240.0,-300.0,0.27927321668909827,odds_api_book_consensus
2022-10-01 00:00:00+00:00,UFC Fight Night: Dern vs. Yan,Ilir Latifi,Aleksei Oleinik,A,aleksei oleinik|ilir latifi,2022-10-01 20:00:00+00:00,2022-09-30 19:55:39+00:00,24.0725,16,-182.5,147.0,0.6151403452667485,odds_api_book_consensus,2022-10-01 19:40:38+00:00,3.0727777777777776,15,-185.0,152.0,0.6206070287539935,odds_api_book_consensus
2022-10-01 00:00:00+00:00,UFC Fight Night: Dern vs. Yan,Joaquim Silva,Jesse Ronson,A,jesse ronson|joaquim silva,2022-10-01 20:00:00+00:00,2022-09-30 19:55:39+00:00,24.0725,16,-144.0,120.0,0.5644648990799201,odds_api_book_consensus,2022-10-01 19:40:38+00:00,2.5727777777777776,15,-140.0,116.0,0.5596868884540117,odds_api_book_consensus
2022-10-01 00:00:00+00:00,UFC Fight Night: Dern vs. Yan,Julija Stoliarenko,Chelsea Chandler,B,chelsea chandler|julija stoliarenko,2022-10-01 20:00:00+00:00,2022-09-30 19:55:39+00:00,24.0725,16,-120.0,-104.0,0.5178316690442226,odds_api_book_consensus,2022-10-01 19:40:38+00:00,1.0727777777777778,15,-125.0,102.0,0.5287958115183247,odds_api_book_consensus
