event_uid,event_name,event_date,snapshot_kind,requested_snapshot,actual_snapshot,event_start_utc,api_event_id,commence_time,fighter_a,fighter_b,book_key,book_title,book_last_update,market_last_update,odds_a,odds_b,response_sha256
f790475e51fa5d91254f,UFC Fight Night: Tsarukyan vs. Gamrot,2022-06-25,close,2022-06-25T21:45:00+00:00,2022-06-25 21:45:00+00:00,2022-06-25T22:00:00+00:00,e6612ffd852140865df84651aa8d3965,2022-06-26T02:15:00Z,Rodolfo Vieira,Chris Curtis,fanduel,FanDuel,2022-06-25T21:39:59Z,2022-06-25T21:39:59Z,106,-130,05ae68570e9b044bf3ae211eb03d29d98241876c13f6a2990604487ed87682cb
f790475e51fa5d91254f,UFC Fight Night: Tsarukyan vs. Gamrot,2022-06-25,close,2022-06-25T21:45:00+00:00,2022-06-25 21:45:00+00:00,2022-06-25T22:00:00+00:00,e6612ffd852140865df84651aa8d3965,2022-06-26T02:15:00Z,Rodolfo Vieira,Chris Curtis,wynnbet,WynnBET,2022-06-25T21:39:34Z,2022-06-25T21:39:34Z,-105,-115,05ae68570e9b044bf3ae211eb03d29d98241876c13f6a2990604487ed87682cb
f790475e51fa5d91254f,UFC Fight Night: Tsarukyan vs. Gamrot,2022-06-25,close,2022-06-25T21:45:00+00:00,2022-06-25 21:45:00+00:00,2022-06-25T22:00:00+00:00,e6612ffd852140865df84651aa8d3965,2022-06-26T02:15:00Z,Rodolfo Vieira,Chris Curtis,bovada,Bovada,2022-06-25T21:40:20Z,2022-06-25T21:40:20Z,105,-125,05ae68570e9b044bf3ae211eb03d29d98241876c13f6a2990604487ed87682cb
f790475e51fa5d91254f,UFC Fight Night: Tsarukyan vs. Gamrot,2022-06-25,close,2022-06-25T21:45:00+00:00,2022-06-25 21:45:00+00:00,2022-06-25T22:00:00+00:00,e6612ffd852140865df84651aa8d3965,2022-06-26T02:15:00Z,Rodolfo Vieira,Chris Curtis,betmgm,BetMGM,2022-06-25T21:40:01Z,2022-06-25T21:40:01Z,110,-135,05ae68570e9b044bf3ae211eb03d29d98241876c13f6a2990604487ed87682cb
f790475e51fa5d91254f,UFC Fight Night: Tsarukyan vs. Gamrot,2022-06-25,close,2022-06-25T21:45:00+00:00,2022-06-25 21:45:00+00:00,2022-06-25T22:00:00+00:00,aab09f3eafbe6c66505fed24cf4a6823,2022-06-26T03:45:00Z,Josh Parisian,Alan Baudot,betfair,Betfair,2022-06-25T21:40:13Z,2022-06-25T21:40:13Z,-109,106,05ae68570e9b044bf3ae211eb03d29d98241876c13f6a2990604487ed87682cb
f790475e51fa5d91254f,UFC Fight Night: Tsarukyan vs. Gamrot,2022-06-25,close,2022-06-25T21:45:00+00:00,2022-06-25 21:45:00+00:00,2022-06-25T22:00:00+00:00,aab09f3eafbe6c66505fed24cf4a6823,2022-06-26T03:45:00Z,Josh Parisian,Alan Baudot,betonlineag,BetOnline.ag,2022-06-25T21:40:44Z,2022-06-25T21:40:44Z,-122,102,05ae68570e9b044bf3ae211eb03d29d98241876c13f6a2990604487ed87682cb
f790475e51fa5d91254f,UFC Fight Night: Tsarukyan vs. Gamrot,2022-06-25,close,2022-06-25T21:45:00+00:00,2022-06-25 21:45:00+00:00,2022-06-25T22:00:00+00:00,aab09f3eafbe6c66505fed24cf4a6823,2022-06-26T03:45:00Z,Josh Parisian,Alan Baudot,lowvig,LowVig.ag,2022-06-25T21:39:31Z,2022-06-25T21:39:31Z,-122,102,05ae68570e9b044bf3ae211eb03d29d98241876c13f6a2990604487ed87682cb
f790475e51fa5d91254f,UFC Fight Night: Tsarukyan vs. Gamrot,2022-06-25,close,2022-06-25T21:45:00+00:00,2022-06-25 21:45:00+00:00,2022-06-25T22:00:00+00:00,aab09f3eafbe6c66505fed24cf4a6823,2022-06-26T03:45:00Z,Josh Parisian,Alan Baudot,williamhill_us,William Hill (US),2022-06-25T21:39:08Z,2022-06-25T21:39:08Z,-120,100,05ae68570e9b044bf3ae211eb03d29d98241876c13f6a2990604487ed87682cb
f790475e51fa5d91254f,UFC Fight Night: Tsarukyan vs. Gamrot,2022-06-25,close,2022-06-25T21:45:00+00:00,2022-06-25 21:45:00+00:00,2022-06-25T22:00:00+00:00,aab09f3eafbe6c66505fed24cf4a6823,2022-06-26T03:45:00Z,Josh Parisian,Alan Baudot,sugarhouse,SugarHouse,2022-06-25T21:39:52Z,2022-06-25T21:39:52Z,-115,-109,05ae68570e9b044bf3ae211eb03d29d98241876c13f6a2990604487ed87682cb
f790475e51fa5d91254f,UFC Fight Night: Tsarukyan vs. Gamrot,2022-06-25,close,2022-06-25T21:45:00+00:00,2022-06-25 21:45:00+00:00,2022-06-25T22:00:00+00:00,aab09f3eafbe6c66505fed24cf4a6823,2022-06-26T03:45:00Z,Josh Parisian,Alan Baudot,twinspires,TwinSpires,2022-06-25T21:39:24Z,2022-06-25T21:39:24Z,-115,-109,05ae68570e9b044bf3ae211eb03d29d98241876c13f6a2990604487ed87682cb
f790475e51fa5d91254f,UFC Fight Night: Tsarukyan vs. Gamrot,2022-06-25,close,2022-06-25T21:45:00+00:00,2022-06-25 21:45:00+00:00,2022-06-25T22:00:00+00:00,aab09f3eafbe6c66505fed24cf4a6823,2022-06-26T03:45:00Z,Josh Parisian,Alan Baudot,betrivers,BetRivers,2022-06-25T21:39:20Z,2022-06-25T21:39:20Z,-115,-109,05ae68570e9b044bf3ae211eb03d29d98241876c13f6a2990604487ed87682cb
f790475e51fa5d91254f,UFC Fight Night: Tsarukyan vs. Gamrot,2022-06-25,close,2022-06-25T21:45:00+00:00,2022-06-25 21:45:00+00:00,2022-06-25T22:00:00+00:00,aab09f3eafbe6c66505fed24cf4a6823,2022-06-26T03:45:00Z,Josh Parisian,Alan Baudot,draftkings,DraftKings,2022-06-25T21:39:59Z,2022-06-25T21:39:59Z,-120,100,05ae68570e9b044bf3ae211eb03d29d98241876c13f6a2990604487ed87682cb
f790475e51fa5d91254f,UFC Fight Night: Tsarukyan vs. Gamrot,2022-06-25,close,2022-06-25T21:45:00+00:00,2022-06-25 21:45:00+00:00,2022-06-25T22:00:00+00:00,aab09f3eafbe6c66505fed24cf4a6823,2022-06-26T03:45:00Z,Josh Parisian,Alan Baudot,barstool,Barstool Sportsbook,2022-06-25T21:40:26Z,2022-06-25T21:40:26Z,-115,-109,05ae68570e9b044bf3ae211eb03d29d98241876c13f6a2990604487ed87682cb
f790475e51fa5d91254f,UFC Fight Night: Tsarukyan vs. Gamrot,2022-06-25,close,2022-06-25T21:45:00+00:00,2022-06-25 21:45:00+00:00,2022-06-25T22:00:00+00:00,aab09f3eafbe6c66505fed24cf4a6823,2022-06-26T03:45:00Z,Josh Parisian,Alan Baudot,fanduel,FanDuel,2022-06-25T21:39:59Z,2022-06-25T21:39:59Z,-115,-105,05ae68570e9b044bf3ae211eb03d29d98241876c13f6a2990604487ed87682cb
f790475e51fa5d91254f,UFC Fight Night: Tsarukyan vs. Gamrot,2022-06-25,close,2022-06-25T21:45:00+00:00,2022-06-25 21:45:00+00:00,2022-06-25T22:00:00+00:00,aab09f3eafbe6c66505fed24cf4a6823,2022-06-26T03:45:00Z,Josh Parisian,Alan Baudot,unibet,Unibet,2022-06-25T21:40:15Z,2022-06-25T21:40:15Z,-115,-109,05ae68570e9b044bf3ae211eb03d29d98241876c13f6a2990604487ed87682cb
f790475e51fa5d91254f,UFC Fight Night: Tsarukyan vs. Gamrot,2022-06-25,close,2022-06-25T21:45:00+00:00,2022-06-25 21:45:00+00:00,2022-06-25T22:00:00+00:00,aab09f3eafbe6c66505fed24cf4a6823,2022-06-26T03:45:00Z,Josh Parisian,Alan Baudot,bovada,Bovada,2022-06-25T21:40:20Z,2022-06-25T21:40:20Z,-118,-105,05ae68570e9b044bf3ae211eb03d29d98241876c13f6a2990604487ed87682cb
f790475e51fa5d91254f,UFC Fight Night: Tsarukyan vs. Gamrot,2022-06-25,close,2022-06-25T21:45:00+00:00,2022-06-25 21:45:00+00:00,2022-06-25T22:00:00+00:00,aab09f3eafbe6c66505fed24cf4a6823,2022-06-26T03:45:00Z,Josh Parisian,Alan Baudot,mybookieag,MyBookie.ag,2022-06-25T21:39:35Z,2022-06-25T21:39:35Z,-115,-115,05ae68570e9b044bf3ae211eb03d29d98241876c13f6a2990604487ed87682cb
f790475e51fa5d91254f,UFC Fight Night: Tsarukyan vs. Gamrot,2022-06-25,close,2022-06-25T21:45:00+00:00,2022-06-25 21:45:00+00:00,2022-06-25T22:00:00+00:00,aab09f3eafbe6c66505fed24cf4a6823,2022-06-26T03:45:00Z,Josh Parisian,Alan Baudot,wynnbet,WynnBET,2022-06-25T21:39:34Z,2022-06-25T21:39:34Z,-120,100,05ae68570e9b044bf3ae211eb03d29d98241876c13f6a2990604487ed87682cb
f790475e51fa5d91254f,UFC Fight Night: Tsarukyan vs. Gamrot,2022-06-25,close,2022-06-25T21:45:00+00:00,2022-06-25 21:45:00+00:00,2022-06-25T22:00:00+00:00,e96b40a235b56ccc4fa6f5361c89da69,2022-06-26T04:45:00Z,Arman Tsarukyan,Mateusz Gamrot,betfair,Betfair,2022-06-25T21:40:13Z,2022-06-25T21:40:13Z,-227,220,05ae68570e9b044bf3ae211eb03d29d98241876c13f6a2990604487ed87682cb
f790475e51fa5d91254f,UFC Fight Night: Tsarukyan vs. Gamrot,2022-06-25,close,2022-06-25T21:45:00+00:00,2022-06-25 21:45:00+00:00,2022-06-25T22:00:00+00:00,e96b40a235b56ccc4fa6f5361c89da69,2022-06-26T04:45:00Z,Arman Tsarukyan,Mateusz Gamrot,mybookieag,MyBookie.ag,2022-06-25T21:39:35Z,2022-06-25T21:39:35Z,-303,240,05ae68570e9b044bf3ae211eb03d29d98241876c13f6a2990604487ed87682cb
f790475e51fa5d91254f,UFC Fight Night: Tsarukyan vs. Gamrot,2022-06-25,close,2022-06-25T21:45:00+00:00,2022-06-25 21:45:00+00:00,2022-06-25T22:00:00+00:00,e96b40a235b56ccc4fa6f5361c89da69,2022-06-26T04:45:00Z,Arman Tsarukyan,Mateusz Gamrot,betonlineag,BetOnline.ag,2022-06-25T21:40:44Z,2022-06-25T21:40:44Z,-256,215,05ae68570e9b044bf3ae211eb03d29d98241876c13f6a2990604487ed87682cb
f790475e51fa5d91254f,UFC Fight Night: Tsarukyan vs. Gamrot,2022-06-25,close,2022-06-25T21:45:00+00:00,2022-06-25 21:45:00+00:00,2022-06-25T22:00:00+00:00,e96b40a235b56ccc4fa6f5361c89da69,2022-06-26T04:45:00Z,Arman Tsarukyan,Mateusz Gamrot,lowvig,LowVig.ag,2022-06-25T21:39:31Z,2022-06-25T21:39:31Z,-256,215,05ae68570e9b044bf3ae211eb03d29d98241876c13f6a2990604487ed87682cb
f790475e51fa5d91254f,UFC Fight Night: Tsarukyan vs. Gamrot,2022-06-25,close,2022-06-25T21:45:00+00:00,2022-06-25 21:45:00+00:00,2022-06-25T22:00:00+00:00,e96b40a235b56ccc4fa6f5361c89da69,2022-06-26T04:45:00Z,Arman Tsarukyan,Mateusz Gamrot,williamhill_us,William Hill (US),2022-06-25T21:39:08Z,2022-06-25T21:39:08Z,-270,220,05ae68570e9b044bf3ae211eb03d29d98241876c13f6a2990604487ed87682cb
f790475e51fa5d91254f,UFC Fight Night: Tsarukyan vs. Gamrot,2022-06-25,close,2022-06-25T21:45:00+00:00,2022-06-25 21:45:00+00:00,2022-06-25T22:00:00+00:00,e96b40a235b56ccc4fa6f5361c89da69,2022-06-26T04:45:00Z,Arman Tsarukyan,Mateusz Gamrot,draftkings,DraftKings,2022-06-25T21:39:59Z,2022-06-25T21:39:59Z,-263,225,05ae68570e9b044bf3ae211eb03d29d98241876c13f6a2990604487ed87682cb
f790475e51fa5d91254f,UFC Fight Night: Tsarukyan vs. Gamrot,2022-06-25,close,2022-06-25T21:45:00+00:00,2022-06-25 21:45:00+00:00,2022-06-25T22:00:00+00:00,e96b40a235b56ccc4fa6f5361c89da69,2022-06-26T04:45:00Z,Arman Tsarukyan,Mateusz Gamrot,sugarhouse,SugarHouse,2022-06-25T21:39:52Z,2022-06-25T21:39:52Z,-286,220,05ae68570e9b044bf3ae211eb03d29d98241876c13f6a2990604487ed87682cb
f790475e51fa5d91254f,UFC Fight Night: Tsarukyan vs. Gamrot,2022-06-25,close,2022-06-25T21:45:00+00:00,2022-06-25 21:45:00+00:00,2022-06-25T22:00:00+00:00,e96b40a235b56ccc4fa6f5361c89da69,2022-06-26T04:45:00Z,Arman Tsarukyan,Mateusz Gamrot,twinspires,TwinSpires,2022-06-25T21:39:24Z,2022-06-25T21:39:24Z,-286,220,05ae68570e9b044bf3ae211eb03d29d98241876c13f6a2990604487ed87682cb
f790475e51fa5d91254f,UFC Fight Night: Tsarukyan vs. Gamrot,2022-06-25,close,2022-06-25T21:45:00+00:00,2022-06-25 21:45:00+00:00,2022-06-25T22:00:00+00:00,e96b40a235b56ccc4fa6f5361c89da69,2022-06-26T04:45:00Z,Arman Tsarukyan,Mateusz Gamrot,betrivers,BetRivers,2022-06-25T21:39:20Z,2022-06-25T21:39:20Z,-286,220,05ae68570e9b044bf3ae211eb03d29d98241876c13f6a2990604487ed87682cb
f790475e51fa5d91254f,UFC Fight Night: Tsarukyan vs. Gamrot,2022-06-25,close,2022-06-25T21:45:00+00:00,2022-06-25 21:45:00+00:00,2022-06-25T22:00:00+00:00,e96b40a235b56ccc4fa6f5361c89da69,2022-06-26T04:45:00Z,Arman Tsarukyan,Mateusz Gamrot,barstool,Barstool Sportsbook,2022-06-25T21:40:26Z,2022-06-25T21:40:26Z,-286,220,05ae68570e9b044bf3ae211eb03d29d98241876c13f6a2990604487ed87682cb
f790475e51fa5d91254f,UFC Fight Night: Tsarukyan vs. Gamrot,2022-06-25,close,2022-06-25T21:45:00+00:00,2022-06-25 21:45:00+00:00,2022-06-25T22:00:00+00:00,e96b40a235b56ccc4fa6f5361c89da69,2022-06-26T04:45:00Z,Arman Tsarukyan,Mateusz Gamrot,fanduel,FanDuel,2022-06-25T21:39:59Z,2022-06-25T21:39:59Z,-294,225,05ae68570e9b044bf3ae211eb03d29d98241876c13f6a2990604487ed87682cb
f790475e51fa5d91254f,UFC Fight Night: Tsarukyan vs. Gamrot,2022-06-25,close,2022-06-25T21:45:00+00:00,2022-06-25 21:45:00+00:00,2022-06-25T22:00:00+00:00,e96b40a235b56ccc4fa6f5361c89da69,2022-06-26T04:45:00Z,Arman Tsarukyan,Mateusz Gamrot,wynnbet,WynnBET,2022-06-25T21:39:34Z,2022-06-25T21:39:34Z,-270,220,05ae68570e9b044bf3ae211eb03d29d98241876c13f6a2990604487ed87682cb
f790475e51fa5d91254f,UFC Fight Night: Tsarukyan vs. Gamrot,2022-06-25,close,2022-06-25T21:45:00+00:00,2022-06-25 21:45:00+00:00,2022-06-25T22:00:00+00:00,e96b40a235b56ccc4fa6f5361c89da69,2022-06-26T04:45:00Z,Arman Tsarukyan,Mateusz Gamrot,unibet,Unibet,2022-06-25T21:40:15Z,2022-06-25T21:40:15Z,-286,220,05ae68570e9b044bf3ae211eb03d29d98241876c13f6a2990604487ed87682cb
f790475e51fa5d91254f,UFC Fight Night: Tsarukyan vs. Gamrot,2022-06-25,close,2022-06-25T21:45:00+00:00,2022-06-25 21:45:00+00:00,2022-06-25T22:00:00+00:00,e96b40a235b56ccc4fa6f5361c89da69,2022-06-26T04:45:00Z,Arman Tsarukyan,Mateusz Gamrot,bovada,Bovada,2022-06-25T21:40:20Z,2022-06-25T21:40:20Z,-294,220,05ae68570e9b044bf3ae211eb03d29d98241876c13f6a2990604487ed87682cb
f790475e51fa5d91254f,UFC Fight Night: Tsarukyan vs. Gamrot,2022-06-25,close,2022-06-25T21:45:00+00:00,2022-06-25 21:45:00+00:00,2022-06-25T22:00:00+00:00,e96b40a235b56ccc4fa6f5361c89da69,2022-06-26T04:45:00Z,Arman Tsarukyan,Mateusz Gamrot,betmgm,BetMGM,2022-06-25T21:40:01Z,2022-06-25T21:40:01Z,-278,220,05ae68570e9b044bf3ae211eb03d29d98241876c13f6a2990604487ed87682cb
6276536ed4a2c0ae11f3,UFC 276: Adesanya vs. Cannonier,2022-07-02,discovery_72h,2022-06-29T00:00:00+00:00,2022-06-28 23:55:00+00:00,2022-07-02T22:35:00+00:00,609acddbc061b69edba63af09b4139af,2022-07-03T04:35:00Z,Jared Cannonier,Israel Adesanya,betfair,Betfair,2022-06-28T23:49:04Z,2022-06-28T23:49:04Z,370,-385,45983440bfd8eddca35678b9273586d368f415c573784c8460ccd42ac5a2af6c
6276536ed4a2c0ae11f3,UFC 276: Adesanya vs. Cannonier,2022-07-02,discovery_72h,2022-06-29T00:00:00+00:00,2022-06-28 23:55:00+00:00,2022-07-02T22:35:00+00:00,609acddbc061b69edba63af09b4139af,2022-07-03T04:35:00Z,Jared Cannonier,Israel Adesanya,mybookieag,MyBookie.ag,2022-06-28T23:45:36Z,2022-06-28T23:45:36Z,320,-417,45983440bfd8eddca35678b9273586d368f415c573784c8460ccd42ac5a2af6c
6276536ed4a2c0ae11f3,UFC 276: Adesanya vs. Cannonier,2022-07-02,discovery_72h,2022-06-29T00:00:00+00:00,2022-06-28 23:55:00+00:00,2022-07-02T22:35:00+00:00,609acddbc061b69edba63af09b4139af,2022-07-03T04:35:00Z,Jared Cannonier,Israel Adesanya,betonlineag,BetOnline.ag,2022-06-28T23:48:58Z,2022-06-28T23:48:58Z,350,-455,45983440bfd8eddca35678b9273586d368f415c573784c8460ccd42ac5a2af6c
6276536ed4a2c0ae11f3,UFC 276: Adesanya vs. Cannonier,2022-07-02,discovery_72h,2022-06-29T00:00:00+00:00,2022-06-28 23:55:00+00:00,2022-07-02T22:35:00+00:00,609acddbc061b69edba63af09b4139af,2022-07-03T04:35:00Z,Jared Cannonier,Israel Adesanya,lowvig,LowVig.ag,2022-06-28T23:49:01Z,2022-06-28T23:49:01Z,350,-455,45983440bfd8eddca35678b9273586d368f415c573784c8460ccd42ac5a2af6c
6276536ed4a2c0ae11f3,UFC 276: Adesanya vs. Cannonier,2022-07-02,discovery_72h,2022-06-29T00:00:00+00:00,2022-06-28 23:55:00+00:00,2022-07-02T22:35:00+00:00,609acddbc061b69edba63af09b4139af,2022-07-03T04:35:00Z,Jared Cannonier,Israel Adesanya,williamhill_us,William Hill (US),2022-06-28T23:44:19Z,2022-06-28T23:44:19Z,330,-417,45983440bfd8eddca35678b9273586d368f415c573784c8460ccd42ac5a2af6c
6276536ed4a2c0ae11f3,UFC 276: Adesanya vs. Cannonier,2022-07-02,discovery_72h,2022-06-29T00:00:00+00:00,2022-06-28 23:55:00+00:00,2022-07-02T22:35:00+00:00,609acddbc061b69edba63af09b4139af,2022-07-03T04:35:00Z,Jared Cannonier,Israel Adesanya,twinspires,TwinSpires,2022-06-28T23:50:29Z,2022-06-28T23:50:29Z,296,-400,45983440bfd8eddca35678b9273586d368f415c573784c8460ccd42ac5a2af6c
6276536ed4a2c0ae11f3,UFC 276: Adesanya vs. Cannonier,2022-07-02,discovery_72h,2022-06-29T00:00:00+00:00,2022-06-28 23:55:00+00:00,2022-07-02T22:35:00+00:00,609acddbc061b69edba63af09b4139af,2022-07-03T04:35:00Z,Jared Cannonier,Israel Adesanya,sugarhouse,SugarHouse,2022-06-28T23:45:46Z,2022-06-28T23:45:46Z,296,-400,45983440bfd8eddca35678b9273586d368f415c573784c8460ccd42ac5a2af6c
6276536ed4a2c0ae11f3,UFC 276: Adesanya vs. Cannonier,2022-07-02,discovery_72h,2022-06-29T00:00:00+00:00,2022-06-28 23:55:00+00:00,2022-07-02T22:35:00+00:00,609acddbc061b69edba63af09b4139af,2022-07-03T04:35:00Z,Jared Cannonier,Israel Adesanya,betrivers,BetRivers,2022-06-28T23:49:28Z,2022-06-28T23:49:28Z,296,-400,45983440bfd8eddca35678b9273586d368f415c573784c8460ccd42ac5a2af6c
6276536ed4a2c0ae11f3,UFC 276: Adesanya vs. Cannonier,2022-07-02,discovery_72h,2022-06-29T00:00:00+00:00,2022-06-28 23:55:00+00:00,2022-07-02T22:35:00+00:00,609acddbc061b69edba63af09b4139af,2022-07-03T04:35:00Z,Jared Cannonier,Israel Adesanya,draftkings,DraftKings,2022-06-28T23:50:00Z,2022-06-28T23:50:00Z,320,-385,45983440bfd8eddca35678b9273586d368f415c573784c8460ccd42ac5a2af6c
6276536ed4a2c0ae11f3,UFC 276: Adesanya vs. Cannonier,2022-07-02,discovery_72h,2022-06-29T00:00:00+00:00,2022-06-28 23:55:00+00:00,2022-07-02T22:35:00+00:00,609acddbc061b69edba63af09b4139af,2022-07-03T04:35:00Z,Jared Cannonier,Israel Adesanya,barstool,Barstool Sportsbook,2022-06-28T23:48:03Z,2022-06-28T23:48:03Z,296,-400,45983440bfd8eddca35678b9273586d368f415c573784c8460ccd42ac5a2af6c
6276536ed4a2c0ae11f3,UFC 276: Adesanya vs. Cannonier,2022-07-02,discovery_72h,2022-06-29T00:00:00+00:00,2022-06-28 23:55:00+00:00,2022-07-02T22:35:00+00:00,609acddbc061b69edba63af09b4139af,2022-07-03T04:35:00Z,Jared Cannonier,Israel Adesanya,fanduel,FanDuel,2022-06-28T23:50:10Z,2022-06-28T23:50:10Z,330,-476,45983440bfd8eddca35678b9273586d368f415c573784c8460ccd42ac5a2af6c
6276536ed4a2c0ae11f3,UFC 276: Adesanya vs. Cannonier,2022-07-02,discovery_72h,2022-06-29T00:00:00+00:00,2022-06-28 23:55:00+00:00,2022-07-02T22:35:00+00:00,609acddbc061b69edba63af09b4139af,2022-07-03T04:35:00Z,Jared Cannonier,Israel Adesanya,unibet,Unibet,2022-06-28T23:49:11Z,2022-06-28T23:49:11Z,296,-400,45983440bfd8eddca35678b9273586d368f415c573784c8460ccd42ac5a2af6c
6276536ed4a2c0ae11f3,UFC 276: Adesanya vs. Cannonier,2022-07-02,discovery_72h,2022-06-29T00:00:00+00:00,2022-06-28 23:55:00+00:00,2022-07-02T22:35:00+00:00,609acddbc061b69edba63af09b4139af,2022-07-03T04:35:00Z,Jared Cannonier,Israel Adesanya,betmgm,BetMGM,2022-06-28T23:49:40Z,2022-06-28T23:49:40Z,300,-400,45983440bfd8eddca35678b9273586d368f415c573784c8460ccd42ac5a2af6c
6276536ed4a2c0ae11f3,UFC 276: Adesanya vs. Cannonier,2022-07-02,discovery_72h,2022-06-29T00:00:00+00:00,2022-06-28 23:55:00+00:00,2022-07-02T22:35:00+00:00,609acddbc061b69edba63af09b4139af,2022-07-03T04:35:00Z,Jared Cannonier,Israel Adesanya,bovada,Bovada,2022-06-28T23:48:49Z,2022-06-28T23:48:49Z,310,-417,45983440bfd8eddca35678b9273586d368f415c573784c8460ccd42ac5a2af6c
6276536ed4a2c0ae11f3,UFC 276: Adesanya vs. Cannonier,2022-07-02,discovery_72h,2022-06-29T00:00:00+00:00,2022-06-28 23:55:00+00:00,2022-07-02T22:35:00+00:00,15f03a3d60459a82305bcfa33c25f98e,2022-07-03T02:15:00Z,Robbie Lawler,Bryan Barberena,betonlineag,BetOnline.ag,2022-06-28T23:48:58Z,2022-06-28T23:48:58Z,-120,100,45983440bfd8eddca35678b9273586d368f415c573784c8460ccd42ac5a2af6c
6276536ed4a2c0ae11f3,UFC 276: Adesanya vs. Cannonier,2022-07-02,discovery_72h,2022-06-29T00:00:00+00:00,2022-06-28 23:55:00+00:00,2022-07-02T22:35:00+00:00,15f03a3d60459a82305bcfa33c25f98e,2022-07-03T02:15:00Z,Robbie Lawler,Bryan Barberena,lowvig,LowVig.ag,2022-06-28T23:49:01Z,2022-06-28T23:49:01Z,-120,100,45983440bfd8eddca35678b9273586d368f415c573784c8460ccd42ac5a2af6c
6276536ed4a2c0ae11f3,UFC 276: Adesanya vs. Cannonier,2022-07-02,discovery_72h,2022-06-29T00:00:00+00:00,2022-06-28 23:55:00+00:00,2022-07-02T22:35:00+00:00,15f03a3d60459a82305bcfa33c25f98e,2022-07-03T02:15:00Z,Robbie Lawler,Bryan Barberena,twinspires,TwinSpires,2022-06-28T23:50:29Z,2022-06-28T23:50:29Z,-123,100,45983440bfd8eddca35678b9273586d368f415c573784c8460ccd42ac5a2af6c
6276536ed4a2c0ae11f3,UFC 276: Adesanya vs. Cannonier,2022-07-02,discovery_72h,2022-06-29T00:00:00+00:00,2022-06-28 23:55:00+00:00,2022-07-02T22:35:00+00:00,15f03a3d60459a82305bcfa33c25f98e,2022-07-03T02:15:00Z,Robbie Lawler,Bryan Barberena,sugarhouse,SugarHouse,2022-06-28T23:45:46Z,2022-06-28T23:45:46Z,-123,100,45983440bfd8eddca35678b9273586d368f415c573784c8460ccd42ac5a2af6c
6276536ed4a2c0ae11f3,UFC 276: Adesanya vs. Cannonier,2022-07-02,discovery_72h,2022-06-29T00:00:00+00:00,2022-06-28 23:55:00+00:00,2022-07-02T22:35:00+00:00,15f03a3d60459a82305bcfa33c25f98e,2022-07-03T02:15:00Z,Robbie Lawler,Bryan Barberena,betrivers,BetRivers,2022-06-28T23:49:28Z,2022-06-28T23:49:28Z,-123,100,45983440bfd8eddca35678b9273586d368f415c573784c8460ccd42ac5a2af6c
6276536ed4a2c0ae11f3,UFC 276: Adesanya vs. Cannonier,2022-07-02,discovery_72h,2022-06-29T00:00:00+00:00,2022-06-28 23:55:00+00:00,2022-07-02T22:35:00+00:00,15f03a3d60459a82305bcfa33c25f98e,2022-07-03T02:15:00Z,Robbie Lawler,Bryan Barberena,barstool,Barstool Sportsbook,2022-06-28T23:48:03Z,2022-06-28T23:48:03Z,-123,100,45983440bfd8eddca35678b9273586d368f415c573784c8460ccd42ac5a2af6c
6276536ed4a2c0ae11f3,UFC 276: Adesanya vs. Cannonier,2022-07-02,discovery_72h,2022-06-29T00:00:00+00:00,2022-06-28 23:55:00+00:00,2022-07-02T22:35:00+00:00,15f03a3d60459a82305bcfa33c25f98e,2022-07-03T02:15:00Z,Robbie Lawler,Bryan Barberena,fanduel,FanDuel,2022-06-28T23:50:10Z,2022-06-28T23:50:10Z,-128,100,45983440bfd8eddca35678b9273586d368f415c573784c8460ccd42ac5a2af6c
6276536ed4a2c0ae11f3,UFC 276: Adesanya vs. Cannonier,2022-07-02,discovery_72h,2022-06-29T00:00:00+00:00,2022-06-28 23:55:00+00:00,2022-07-02T22:35:00+00:00,15f03a3d60459a82305bcfa33c25f98e,2022-07-03T02:15:00Z,Robbie Lawler,Bryan Barberena,unibet,Unibet,2022-06-28T23:49:11Z,2022-06-28T23:49:11Z,-123,100,45983440bfd8eddca35678b9273586d368f415c573784c8460ccd42ac5a2af6c
6276536ed4a2c0ae11f3,UFC 276: Adesanya vs. Cannonier,2022-07-02,discovery_72h,2022-06-29T00:00:00+00:00,2022-06-28 23:55:00+00:00,2022-07-02T22:35:00+00:00,15f03a3d60459a82305bcfa33c25f98e,2022-07-03T02:15:00Z,Robbie Lawler,Bryan Barberena,betfair,Betfair,2022-06-28T23:49:04Z,2022-06-28T23:49:04Z,-106,102,45983440bfd8eddca35678b9273586d368f415c573784c8460ccd42ac5a2af6c
6276536ed4a2c0ae11f3,UFC 276: Adesanya vs. Cannonier,2022-07-02,discovery_72h,2022-06-29T00:00:00+00:00,2022-06-28 23:55:00+00:00,2022-07-02T22:35:00+00:00,15f03a3d60459a82305bcfa33c25f98e,2022-07-03T02:15:00Z,Robbie Lawler,Bryan Barberena,mybookieag,MyBookie.ag,2022-06-28T23:45:36Z,2022-06-28T23:45:36Z,-125,-105,45983440bfd8eddca35678b9273586d368f415c573784c8460ccd42ac5a2af6c
